X Minutes,Y Counts,Oligo Length,Type
7.07,71.78285,13,Standard
7.086,55.28165,13,Standard
7.103,36.40402,13,Standard
7.119,20.00432,13,Standard
7.136,8.989985,13,Standard
7.153,3.230025,13,Standard
7.169,0.953659,13,Standard
7.186,0.225554,13,Standard
7.202,0,13,Standard
7.219,0.188759,13,Standard
7.236,0.798088,13,Standard
7.252,2.960164,13,Standard
7.269,8.420943,13,Standard
7.285,19.62156,13,Standard
7.302,37.74155,13,Standard
7.319,60.41741,13,Standard
7.335,81.04523,13,Standard
7.352,91.4246,13,Standard
7.368,86.6517,13,Standard
7.385,68.65543,13,Standard
7.402,45.12956,13,Standard
7.418,24.4109,13,Standard
7.435,10.78571,13,Standard
7.451,3.86987,13,Standard
7.468,1.086841,13,Standard
7.485,0.430272,13,Standard
7.501,0.73238,13,Standard
7.518,2.480557,13,Standard
7.534,6.907558,13,Standard
7.551,15.37763,13,Standard
7.568,28.00776,13,Standard
7.584,42.41106,13,Standard
7.601,54.66084,13,Standard
7.617,61.59021,13,Standard
7.634,61.82657,13,Standard
7.65,55.49052,13,Standard
7.667,44.10484,13,Standard
7.684,31.9924,13,Standard
7.7,25.04914,13,Standard
7.717,27.58428,13,Standard
7.733,39.02119,13,Standard
7.75,54.05108,13,Standard
7.767,66.71773,13,Standard
7.783,75.90028,13,Standard
7.8,85.394,13,Standard
7.816,96.80568,13,Standard
7.833,104.6509,13,Standard
7.85,101.3588,13,Standard
7.866,87.53124,13,Standard
7.883,73.49554,13,Standard
7.899,70.9594,13,Standard
7.916,82.7775,13,Standard
7.933,101.84,13,Standard
7.949,118.1321,13,Standard
7.966,126.2645,13,Standard
7.982,126.6178,13,Standard
7.999,122.4042,13,Standard
8.016,116.5301,13,Standard
8.032,110.5677,13,Standard
8.049,104.8777,13,Standard
8.065,99.69331,13,Standard
8.082,96.23563,13,Standard
8.099,96.04977,13,Standard
8.115,98.02436,13,Standard
8.132,96.98154,13,Standard
8.148,86.67167,13,Standard
8.165,66.53074,13,Standard
8.182,42.51144,13,Standard
8.198,22.32199,13,Standard
8.215,9.700808,13,Standard
8.231,4.111496,13,Standard
8.248,3.842553,13,Standard
8.265,8.355606,13,Standard
8.281,18.90224,13,Standard
8.298,35.90726,13,Standard
8.314,57.17563,13,Standard
8.331,78.09846,13,Standard
8.347,93.89771,13,Standard
8.364,102.7189,13,Standard
8.381,106.7098,13,Standard
8.397,110.3979,13,Standard
8.414,118.127,13,Standard
8.43,129.8134,13,Standard
8.447,139.3257,13,Standard
8.464,138.4755,13,Standard
8.48,123.6345,13,Standard
8.497,97.68372,13,Standard
8.513,67.70491,13,Standard
8.53,40.54457,13,Standard
8.547,20.67556,13,Standard
8.563,8.809358,13,Standard
8.58,3.038736,13,Standard
8.596,0.843263,13,Standard
8.613,0.421867,13,Standard
8.63,1.182431,13,Standard
8.646,4.402861,13,Standard
8.663,12.92985,13,Standard
8.679,31.14493,13,Standard
8.696,61.43183,13,Standard
8.713,100.1099,13,Standard
8.729,135.9465,13,Standard
8.746,155.6411,13,Standard
8.762,152.4837,13,Standard
8.779,129.9454,13,Standard
8.796,97.738,13,Standard
8.812,65.4634,13,Standard
8.829,40.10263,13,Standard
8.845,25.63141,13,Standard
8.862,23.05782,13,Standard
8.879,29.78864,13,Standard
8.895,40.51884,13,Standard
8.912,50.00538,13,Standard
8.928,56.29908,13,Standard
8.945,60.73404,13,Standard
8.962,63.29189,13,Standard
8.978,60.8616,13,Standard
8.995,50.84094,13,Standard
9.011,35.37956,13,Standard
9.028,20.06661,13,Standard
9.044,9.150838,13,Standard
9.061,3.372699,13,Standard
9.078,1.169464,13,Standard
9.094,0.969851,13,Standard
9.111,2.487174,13,Standard
9.127,6.934992,13,Standard
9.144,15.45673,13,Standard
9.161,28.21146,13,Standard
9.177,42.87416,13,Standard
9.194,55.56728,13,Standard
9.21,63.07884,13,Standard
9.227,63.8386,13,Standard
9.244,57.46113,13,Standard
9.26,45.27653,13,Standard
9.277,30.90651,13,Standard
9.293,19.75096,13,Standard
9.31,16.2325,13,Standard
9.327,21.8055,13,Standard
9.343,34.09846,13,Standard
9.36,46.64397,13,Standard
9.376,51.90604,13,Standard
9.393,46.45721,13,Standard
9.41,33.30878,13,Standard
9.426,19.38905,13,Standard
9.443,9.893588,13,Standard
9.459,7.124363,13,Standard
9.476,11.97977,13,Standard
9.493,26.0062,13,Standard
9.509,50.03405,13,Standard
9.526,83.11602,13,Standard
9.542,121.4425,13,Standard
9.559,159.6638,13,Standard
9.576,189.8385,13,Standard
9.592,202.3033,13,Standard
9.609,191.0316,13,Standard
9.625,161.5654,13,Standard
9.642,129.2417,13,Standard
9.659,107.415,13,Standard
9.675,97.43481,13,Standard
9.692,92.47137,13,Standard
9.708,86.81885,13,Standard
9.725,81.60461,13,Standard
9.741,80.21195,13,Standard
9.758,81.48287,13,Standard
9.775,78.44516,13,Standard
9.791,65.89687,13,Standard
9.808,45.99522,13,Standard
9.824,26.47724,13,Standard
9.841,13.30418,13,Standard
9.858,8.98804,13,Standard
9.874,13.73595,13,Standard
9.891,27.33569,13,Standard
9.907,47.05866,13,Standard
9.924,65.63477,13,Standard
9.941,73.33288,13,Standard
9.957,65.63477,13,Standard
9.974,47.05866,13,Standard
9.99,27.20122,13,Standard
10.007,13.16742,13,Standard
10.024,7.264314,13,Standard
10.04,8.933175,13,Standard
10.057,17.8307,13,Standard
10.073,33.49759,13,Standard
10.09,53.39374,13,Standard
10.107,72.20449,13,Standard
10.123,85.1212,13,Standard
10.14,90.72787,13,Standard
10.156,92.87712,13,Standard
10.173,98.4778,13,Standard
10.19,113.0663,13,Standard
10.206,137.2036,13,Standard
10.223,163.717,13,Standard
10.239,179.6989,13,Standard
10.256,174.8267,13,Standard
10.273,148.8075,13,Standard
10.289,111.0435,13,Standard
10.306,72.77386,13,Standard
10.322,42.06651,13,Standard
10.339,22.37956,13,Standard
10.356,14.77711,13,Standard
10.372,19.71995,13,Standard
10.389,37.56422,13,Standard
10.405,64.62957,13,Standard
10.422,91.3171,13,Standard
10.438,105.9293,13,Standard
10.455,103.29,13,Standard
10.472,88.82227,13,Standard
10.488,71.82247,13,Standard
10.505,56.85812,13,Standard
10.521,44.27118,13,Standard
10.538,35.41822,13,Standard
10.555,33.69838,13,Standard
10.571,41.07119,13,Standard
10.594,54.90781,13,Standard
10.617,69.77877,13,Standard
10.641,82.35362,13,Standard
10.664,92.3148,13,Standard
10.687,99.34789,13,Standard
10.703,101.389,13,Standard
10.72,98.1077,13,Standard
10.743,95.16049,13,Standard
10.766,102.1802,13,Standard
10.789,125.5132,13,Standard
10.812,161.5479,13,Standard
10.835,197.3949,13,Standard
10.852,218.0404,13,Standard
10.868,213.334,13,Standard
10.885,182.0281,13,Standard
10.902,133.42,13,Standard
10.918,82.62505,13,Standard
10.935,42.63772,13,Standard
10.951,18.09721,13,Standard
10.968,6.430713,13,Standard
10.985,2.634826,13,Standard
11.001,3.580725,13,Standard
11.018,9.270475,13,Standard
11.034,21.81883,13,Standard
11.051,41.85001,13,Standard
11.068,66.27268,13,Standard
11.084,88.54384,13,Standard
11.101,104.3337,13,Standard
11.117,115.2789,13,Standard
11.134,126.2306,13,Standard
11.151,137.7724,13,Standard
11.167,144.3808,13,Standard
11.184,139.9369,13,Standard
11.2,123.0592,13,Standard
11.217,97.15318,13,Standard
11.234,67.9489,13,Standard
11.25,41.29276,13,Standard
11.267,21.30684,13,Standard
11.283,9.493732,13,Standard
11.3,5.220709,13,Standard
11.317,8.297366,13,Standard
11.333,21.87405,13,Standard
11.35,51.51793,13,Standard
11.366,99.8157,13,Standard
11.383,157.8807,13,Standard
11.4,204.252,13,Standard
11.416,216.4748,13,Standard
11.433,188.3598,13,Standard
11.449,135.2145,13,Standard
11.466,82.21454,13,Standard
11.483,48.33693,13,Standard
11.499,40.29341,13,Standard
11.516,55.19774,13,Standard
11.532,83.82549,13,Standard
11.549,113.5135,13,Standard
11.565,132.788,13,Standard
11.582,138.6843,13,Standard
11.599,138.1203,13,Standard
11.615,139.579,13,Standard
11.632,142.9358,13,Standard
11.648,139.2604,13,Standard
11.665,120.7831,13,Standard
11.682,89.4437,13,Standard
11.698,55.38069,13,Standard
11.715,28.33251,13,Standard
11.731,11.91995,13,Standard
11.748,4.092919,13,Standard
11.765,1.103235,13,Standard
11.781,0.219581,13,Standard
11.798,0,13,Standard
11.814,0,13,Standard
11.831,0.181181,13,Standard
11.848,0.766048,13,Standard
11.864,2.59459,13,Standard
11.881,7.039665,13,Standard
11.897,15.3005,13,Standard
11.914,26.81494,13,Standard
11.931,37.89643,13,Standard
11.947,44.02271,13,Standard
11.964,44.13411,13,Standard
11.987,42.15737,13,Standard
12.01,43.50382,13,Standard
12.033,49.59262,13,Standard
12.056,57.12955,13,Standard
12.079,61.74839,13,Standard
12.096,60.88123,13,Standard
12.112,53.8313,13,Standard
12.129,41.74453,13,Standard
12.146,27.55786,13,Standard
12.162,15.12749,13,Standard
12.179,6.794425,13,Standard
12.195,2.439621,13,Standard
12.212,0.720294,13,Standard
12.229,0.338676,13,Standard
12.252,0.711652,13,Standard
12.275,2.410352,13,Standard
12.298,6.781828,13,Standard
12.326,15.2374,13,Standard
12.349,28.21419,13,Standard
12.377,43.92153,13,Standard
12.4,59.23167,13,Standard
12.423,71.061,13,Standard
12.446,77.62115,13,Standard
12.469,78.45402,13,Standard
12.486,75.2634,13,Standard
12.503,71.23136,13,Standard
12.519,67.50299,13,Standard
12.536,61.36037,13,Standard
12.552,49.81744,13,Standard
12.569,34.25623,13,Standard
12.586,19.50748,13,Standard
12.602,9.535275,13,Standard
12.63,6.060459,13,Standard
12.658,9.02929,13,Standard
12.686,19.3442,13,Standard
12.714,37.508,13,Standard
12.742,62.01382,13,Standard
12.766,87.59959,13,Standard
12.794,107.04,13,Standard
12.822,114.1291,13,Standard
12.839,106.5255,13,Standard
12.856,86.95786,13,Standard
12.872,61.91803,13,Standard
12.889,39.32993,13,Standard
12.906,25.35802,13,Standard
12.922,22.4154,13,Standard
12.939,28.44894,13,Standard
12.955,38.0085,13,Standard
12.972,45.93707,13,Standard
12.989,50.13194,13,Standard
13.005,53.14106,13,Standard
13.022,57.9748,13,Standard
13.038,65.58858,13,Standard
13.055,75.8319,13,Standard
13.072,88.72511,13,Standard
13.088,103.1367,13,Standard
13.105,114.5602,13,Standard
13.121,116.2342,13,Standard
13.138,103.5233,13,Standard
13.155,78.66164,13,Standard
13.171,49.95803,13,Standard
13.188,26.4006,13,Standard
13.211,12.03868,13,Standard
13.234,6.743017,13,Standard
13.257,9.11482,13,Standard
13.28,18.5302,13,Standard
13.303,34.32244,13,Standard
13.32,53.17611,13,Standard
13.336,68.6497,13,Standard
13.353,74.32606,13,Standard
13.37,67.88607,13,Standard
13.386,52.61161,13,Standard
13.403,35.94411,13,Standard
13.419,25.33896,13,Standard
13.436,24.67138,13,Standard
13.452,32.4147,13,Standard
13.469,42.18853,13,Standard
13.486,46.48376,13,Standard
13.502,41.4472,13,Standard
13.525,29.71672,13,Standard
13.548,17.06777,13,Standard
13.572,7.852777,13,Standard
13.588,2.894277,13,Standard
13.605,0.85453,13,Standard
13.621,0.202109,13,Standard
13.644,0,13,Standard
13.667,0.205677,13,Standard
13.684,1.045169,13,Standard
13.701,3.687621,13,Standard
13.717,10.50538,13,Standard
13.74,24.19,13,Standard
13.763,45.34142,13,Standard
13.78,69.15371,13,Standard
13.797,87.06574,13,Standard
13.813,93.08933,13,Standard
13.83,89.47039,13,Standard
13.846,83.62362,13,Standard
13.863,79.22369,13,Standard
13.88,72.78943,13,Standard
13.896,59.7909,13,Standard
13.913,41.39072,13,Standard
13.929,23.40384,13,Standard
13.946,10.91078,13,Standard
13.963,4.884274,13,Standard
13.979,4.364761,13,Standard
13.996,8.962192,13,Standard
14.012,18.88122,13,Standard
14.029,33.34702,13,Standard
14.046,47.85046,13,Standard
14.062,58.00095,13,Standard
14.085,64.22551,13,Standard
14.108,72.81064,13,Standard
14.131,88.41474,13,Standard
14.154,105.6686,13,Standard
14.178,111.5579,13,Standard
14.201,97.92677,13,Standard
14.217,69.7571,13,Standard
14.234,40.10652,13,Standard
14.25,19.60987,13,Standard
14.279,11.39077,13,Standard
14.307,16.00207,13,Standard
14.335,34.8998,13,Standard
14.363,68.82332,13,Standard
14.391,112.2313,13,Standard
14.419,150.4595,13,Standard
14.447,171.046,13,Standard
14.475,177.3389,13,Standard
14.503,191.4265,13,Standard
14.531,236.7314,13,Standard
14.554,320.7777,13,Standard
14.577,433.5,13,Standard
14.605,562.5909,13,Standard
14.634,705.3243,13,Standard
14.651,866.6729,13,Standard
14.668,1048.498,13,Standard
14.684,1245.119,13,Standard
14.701,1446.787,13,Standard
14.717,1641.92,13,Standard
14.734,1811.557,13,Standard
14.751,1929.03,13,Standard
14.767,1974.94,13,Standard
14.784,1970.821,13,Standard
14.8,1981.259,13,Standard
14.817,2071.313,13,Standard
14.84,2254.777,13,Standard
14.863,2483.386,13,Standard
14.88,2684.192,13,Standard
14.896,2806.061,13,Standard
14.913,2839.493,13,Standard
14.93,2798.162,13,Standard
14.946,2701.312,13,Standard
14.963,2576.906,13,Standard
14.986,2465.133,13,Standard
15.009,2398.049,13,Standard
15.032,2384.567,13,Standard
15.049,2423.681,13,Standard
15.065,2518.81,13,Standard
15.082,2676.764,13,Standard
15.098,2879.08,13,Standard
15.115,3067.958,13,Standard
15.132,3179.949,13,Standard
15.148,3214.032,13,Standard
15.171,3316.732,13,Standard
15.194,3903.928,13,Standard
15.217,5898.466,13,Standard
15.245,11071.21,13,Standard
15.274,22233.41,13,Standard
15.302,42879.5,13,Standard
15.33,75984.29,13,Standard
15.358,122196,13,Standard
15.386,178281.4,13,Standard
15.414,236854.3,13,Standard
15.442,287937.7,13,Standard
15.47,322009.1,13,Standard
15.498,333242.5,13,Standard
15.526,321320.2,13,Standard
15.554,290947,13,Standard
15.583,249611,13,Standard
15.611,204967.2,13,Standard
15.639,162953.5,13,Standard
15.667,127006.4,13,Standard
15.695,98262.59,13,Standard
15.723,76328.4,13,Standard
15.751,60128.25,13,Standard
15.774,48450.64,13,Standard
15.802,40166.34,13,Standard
15.825,34291.01,13,Standard
15.848,30031.62,13,Standard
15.876,26825.74,13,Standard
15.9,24314.04,13,Standard
15.916,22260.13,13,Standard
15.933,20499.92,13,Standard
15.949,18951.51,13,Standard
15.966,17626.76,13,Standard
15.983,16588.54,13,Standard
15.999,15861.04,13,Standard
16.016,15387.88,13,Standard
16.032,15050.57,13,Standard
16.049,14722.87,13,Standard
16.066,14316.62,13,Standard
16.082,13794.64,13,Standard
16.099,13167.36,13,Standard
16.122,12481.5,13,Standard
16.145,11805.07,13,Standard
16.168,11203.93,13,Standard
16.185,10712.7,13,Standard
16.201,10330.86,13,Standard
16.218,10034.09,13,Standard
16.234,9782.19,13,Standard
16.251,9519.743,13,Standard
16.268,9201.138,13,Standard
16.284,8812.905,13,Standard
16.301,8391.875,13,Standard
16.317,8007.288,13,Standard
16.334,7706.785,13,Standard
16.35,7479.624,13,Standard
16.367,7263.658,13,Standard
16.384,7005.868,13,Standard
16.4,6710.321,13,Standard
16.417,6437.706,13,Standard
16.433,6251.276,13,Standard
16.45,6146.542,13,Standard
16.467,6048.049,13,Standard
16.49,5878.808,13,Standard
16.513,5639.456,13,Standard
16.541,5395.976,13,Standard
16.564,5185.277,13,Standard
16.592,4963.602,13,Standard
16.61,4671.132,13,Standard
16.626,4330.229,13,Standard
16.643,4042.509,13,Standard
16.659,3886.202,13,Standard
16.676,3839.795,13,Standard
16.693,3821.564,13,Standard
16.709,3778.813,13,Standard
16.726,3716.874,13,Standard
16.742,3660.981,13,Standard
16.759,3621.603,13,Standard
16.776,3604.9,13,Standard
16.792,3617.831,13,Standard
16.809,3650.333,13,Standard
16.825,3654.455,13,Standard
16.842,3571.517,13,Standard
16.859,3393.916,13,Standard
16.875,3191.4,13,Standard
16.892,3059.53,13,Standard
16.908,3042.313,13,Standard
16.925,3100.291,13,Standard
16.942,3154.889,13,Standard
16.958,3151.083,13,Standard
16.975,3082.751,13,Standard
16.991,2967.285,13,Standard
17.008,2819.844,13,Standard
17.025,2650.731,13,Standard
17.041,2481.347,13,Standard
17.058,2343.43,13,Standard
17.074,2263.831,13,Standard
17.091,2243.864,13,Standard
17.107,2259.215,13,Standard
17.124,2281.65,13,Standard
17.141,2296.55,13,Standard
17.157,2306.578,13,Standard
17.174,2324.196,13,Standard
17.19,2354.675,13,Standard
17.207,2382.332,13,Standard
17.224,2374.536,13,Standard
17.24,2305.399,13,Standard
17.257,2175.519,13,Standard
17.273,2015.605,13,Standard
17.29,1873.63,13,Standard
17.307,1790.287,13,Standard
17.323,1777.853,13,Standard
17.34,1815.088,13,Standard
17.356,1860.804,13,Standard
17.373,1868.014,13,Standard
17.39,1802.253,13,Standard
17.406,1660.729,13,Standard
17.423,1484.572,13,Standard
17.439,1339.081,13,Standard
17.456,1270.042,13,Standard
17.473,1277.171,13,Standard
17.489,1325.207,13,Standard
17.506,1367.359,13,Standard
17.522,1372.502,13,Standard
17.539,1339.471,13,Standard
17.556,1299.75,13,Standard
17.572,1290.673,13,Standard
17.589,1321.943,13,Standard
17.605,1366.024,13,Standard
17.622,1380.798,13,Standard
17.639,1343.739,13,Standard
17.655,1267.437,13,Standard
17.672,1187.966,13,Standard
17.688,1142.004,13,Standard
17.705,1146.276,13,Standard
17.722,1187.223,13,Standard
17.738,1227.504,13,Standard
17.755,1232.612,13,Standard
17.771,1193.706,13,Standard
17.788,1130.741,13,Standard
17.805,1073.905,13,Standard
17.821,1048.555,13,Standard
17.838,1070.773,13,Standard
17.854,1144.97,13,Standard
17.871,1259.168,13,Standard
17.887,1381.361,13,Standard
17.904,1473.455,13,Standard
17.921,1512.727,13,Standard
17.937,1508.218,13,Standard
17.954,1490.305,13,Standard
17.97,1487.069,13,Standard
17.987,1509.127,13,Standard
18.004,1545.666,13,Standard
18.02,1568.925,13,Standard
18.037,1551.397,13,Standard
18.053,1488.138,13,Standard
18.07,1399.7,13,Standard
18.087,1315.683,13,Standard
18.103,1253.394,13,Standard
18.12,1210.56,13,Standard
18.136,1174.655,13,Standard
18.153,1137.459,13,Standard
18.17,1098.157,13,Standard
18.186,1054.864,13,Standard
18.203,1000.592,13,Standard
18.219,927.4358,13,Standard
18.236,831.9961,13,Standard
18.253,720.2834,13,Standard
18.269,608.0141,13,Standard
18.286,517.7185,13,Standard
18.302,468.1766,13,Standard
18.319,467.6701,13,Standard
18.336,505.873,13,Standard
18.352,560.2941,13,Standard
18.369,608.282,13,Standard
18.385,638.4014,13,Standard
18.402,652.7108,13,Standard
18.419,661.1542,13,Standard
18.435,669.3707,13,Standard
18.452,672.0143,13,Standard
18.468,655.7496,13,Standard
18.485,610.4237,13,Standard
18.502,536.8626,13,Standard
18.518,447.4158,13,Standard
18.535,361.3972,13,Standard
18.551,300.8418,13,Standard
18.568,281.5728,13,Standard
18.585,307.0453,13,Standard
18.601,365.3437,13,Standard
18.618,437.8312,13,Standard
18.634,510.9566,13,Standard
18.651,581.1397,13,Standard
18.667,643.3558,13,Standard
18.684,687.7656,13,Standard
18.701,705.2059,13,Standard
18.717,691.327,13,Standard
18.734,644.5847,13,Standard
18.75,570.2869,13,Standard
18.767,488.4172,13,Standard
18.784,427.6497,13,Standard
18.8,409.1389,13,Standard
18.817,434.1971,13,Standard
18.833,488.9319,13,Standard
18.85,556.5795,13,Standard
